CreatedMonthNo,CreatedWeekNo,IssueDate,PermitElapsedDays,ProjectValue,TypeOfWork,PermitCategory,PropertyUse,IssueYear,GeoLocalArea
3,12,25-04-2017,32,60000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2017,Downtown
3,12,24-04-2017,31,100000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2017,Downtown
3,13,16-05-2017,50,120000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2017,Renfrew-Collingwood
3,13,24-04-2017,28,4500,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2017,Kitsilano
3,13,10-04-2018,379,681250,New Building,New Build - Low Density Housing,Dwelling Uses,2018,Victoria-Fraserview
3,13,01-12-2017,249,863500,New Building,New Build - Low Density Housing,Dwelling Uses,2017,Kitsilano
3,13,06-12-2017,253,836000,New Building,New Build - Low Density Housing,Dwelling Uses,2017,Hastings-Sunrise
3,13,06-12-2017,253,198000,New Building,New Build - Low Density Housing,Dwelling Uses,2017,Hastings-Sunrise
3,13,02-05-2017,35,4500,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2017,Sunset
3,13,28-04-2017,31,75000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2017,Downtown
3,13,02-08-2017,126,164500,New Building,New Build - Standalone Laneway,Dwelling Uses,2017,Renfrew-Collingwood
3,13,03-05-2017,35,30000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2017,Kitsilano
3,13,21-04-2017,22,35000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Institutional Uses,2017,West End
3,13,05-04-2017,6,5000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2017,Downtown
3,13,10-04-2018,375,160000,New Building,New Build - Low Density Housing,Dwelling Uses,2018,Kensington-Cedar Cottage
3,13,05-12-2017,249,242500,New Building,New Build - Low Density Housing,Dwelling Uses,2017,Arbutus Ridge
4,14,02-01-2018,274,165973,New Building,New Build - Low Density Housing,Dwelling Uses,2018,Victoria-Fraserview
4,14,20-04-2017,17,45000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2017,Riley Park
4,14,21-04-2017,18,50000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Retail Uses,2017,Fairview
4,14,25-05-2017,52,50000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Transportation and Storage Uses,2017,Sunset
4,14,23-05-2017,49,15000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2017,Kitsilano
4,14,21-09-2018,535,701450,New Building,New Build - Low Density Housing,Dwelling Uses,2018,Kerrisdale
4,14,21-09-2017,169,785250,New Building,New Build - Low Density Housing,Dwelling Uses,2017,Victoria-Fraserview
4,14,07-06-2017,63,80000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2017,Shaughnessy
4,14,02-05-2017,27,45000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Institutional Uses,2017,Downtown
4,14,08-05-2017,32,2050000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2017,Renfrew-Collingwood
4,14,14-12-2017,252,570000,New Building,New Build - Low Density Housing,Dwelling Uses,2017,Kitsilano
4,14,02-05-2017,25,560000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Institutional Uses,2017,Fairview
4,14,29-05-2017,52,200000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Service Uses,2017,Fairview
4,14,27-04-2017,20,30000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2017,Kitsilano
4,14,03-05-2017,26,22000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2017,Downtown
4,15,02-05-2017,22,75000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Service Uses,2017,Kitsilano
4,15,25-01-2018,290,535500,New Building,New Build - Low Density Housing,Dwelling Uses,2018,Grandview-Woodland
4,15,08-06-2017,58,85000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Retail Uses,2017,Sunset
4,15,01-12-2017,234,147030,New Building,New Build - Low Density Housing,Dwelling Uses,2017,Kensington-Cedar Cottage
4,15,20-06-2017,70,155000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2017,Fairview
4,15,19-05-2017,38,30000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2017,Victoria-Fraserview
4,15,27-04-2017,15,122000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2017,Riley Park
4,15,14-06-2017,63,60000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2017,Kitsilano
4,15,01-05-2018,383,152400,New Building,New Build - Low Density Housing,Dwelling Uses,2018,Victoria-Fraserview
4,15,06-06-2017,54,220000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2017,Downtown
4,15,11-05-2017,28,502000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Retail Uses,2017,West End
4,15,18-07-2017,96,160500,New Building,New Build - Standalone Laneway,Dwelling Uses,2017,Kensington-Cedar Cottage
4,15,26-04-2017,13,18000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2017,Downtown
4,15,11-05-2017,28,4800,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2017,Sunset
4,15,09-05-2017,26,90000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2017,Fairview
4,15,09-05-2017,26,90000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,"Office Uses,Retail Uses",2017,Fairview
4,16,03-11-2017,199,532785,New Building,New Build - Low Density Housing,Dwelling Uses,2017,Marpole
4,16,08-03-2018,324,158250,New Building,New Build - Low Density Housing,Dwelling Uses,2018,Victoria-Fraserview
4,16,03-05-2018,379,224150,New Building,New Build - Standalone Laneway,Dwelling Uses,2018,Sunset
4,16,12-05-2017,23,150000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2017,Riley Park
4,16,08-05-2017,19,30000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2017,Dunbar-Southlands
4,16,17-05-2017,27,450000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2017,Kensington-Cedar Cottage
4,16,03-05-2017,13,130000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2017,Downtown
4,16,09-05-2017,19,70000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2017,Fairview
4,16,12-05-2017,22,1000750,New Building,New Build - Low Density Housing,Dwelling Uses,2017,Dunbar-Southlands
4,16,12-05-2017,22,1010250,New Building,New Build - Low Density Housing,Dwelling Uses,2017,Dunbar-Southlands
4,16,12-05-2017,22,1005750,New Building,New Build - Low Density Housing,Dwelling Uses,2017,Dunbar-Southlands
4,16,18-05-2017,27,15000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Service Uses,2017,Mount Pleasant
4,16,07-02-2018,292,157750,New Building,New Build - Low Density Housing,Dwelling Uses,2018,Hastings-Sunrise
4,16,18-05-2017,27,35000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2017,Renfrew-Collingwood
4,16,09-06-2017,49,16950,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2017,Strathcona
4,16,18-07-2017,88,189400,New Building,New Build - Low Density Housing,Dwelling Uses,2017,Renfrew-Collingwood
4,17,16-06-2017,53,350000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2017,Downtown
4,17,26-05-2017,32,255000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2017,Arbutus Ridge
4,17,18-05-2017,23,28000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2017,Sunset
4,17,15-12-2017,234,886813,New Building,New Build - Low Density Housing,Dwelling Uses,2017,Kensington-Cedar Cottage
7,30,24-08-2020,35,75000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2020,Kensington-Cedar Cottage
7,30,06-01-2021,170,250000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Shaughnessy
7,30,13-11-2020,115,939750,New Building,New Build - Low Density Housing,Dwelling Uses,2020,Kerrisdale
7,30,10-09-2020,51,180000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2020,West End
7,30,09-11-2020,109,320000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2020,Grandview-Woodland
7,30,26-10-2021,460,225000,New Building,New Build - Low Density Housing,Dwelling Uses,2021,West Point Grey
7,30,17-09-2020,56,250000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Retail Uses,2020,Sunset
7,30,21-10-2020,90,173275,New Building,New Build - Standalone Laneway,Dwelling Uses,2020,Renfrew-Collingwood
7,30,27-08-2020,34,5000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Retail Uses,2020,Strathcona
7,31,10-11-2020,105,100000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2020,Downtown
7,31,17-08-2020,19,150000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2020,Downtown
7,31,13-10-2020,76,50000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2020,West End
7,31,16-09-2020,47,98000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2020,Downtown
8,32,22-10-2020,79,75000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2020,Downtown
8,32,07-10-2020,63,40000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2020,Fairview
8,32,03-12-2020,120,17570,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2020,Fairview
8,32,14-10-2020,70,700,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Service Uses,2020,Renfrew-Collingwood
8,32,18-08-2020,12,9000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2020,West Point Grey
8,32,02-11-2020,88,880000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2020,Downtown
8,32,27-08-2020,21,30000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2020,West End
8,32,10-11-2020,95,35000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2020,West End
8,32,22-12-2020,137,241415,New Building,New Build - Low Density Housing,Dwelling Uses,2020,Dunbar-Southlands
8,33,13-11-2020,95,161000,New Building,New Build - Standalone Laneway,Dwelling Uses,2020,Sunset
11,46,04-01-2023,57,300000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Service Uses,2023,Kitsilano
11,46,29-11-2022,19,15000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Retail Uses,2022,Downtown
11,47,15-12-2022,31,350000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Retail Uses,2022,Downtown
11,47,06-01-2023,53,120000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2023,Downtown
11,47,12-05-2023,179,18000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2023,Kitsilano
11,47,27-01-2023,73,150000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2023,Strathcona
11,47,01-02-2023,78,20000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2023,Kensington-Cedar Cottage
11,47,16-06-2023,213,1459750,New Building,New Build - Low Density Housing,Dwelling Uses,2023,Victoria-Fraserview
11,47,10-01-2023,56,2000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Service Uses,2023,West Point Grey
11,47,02-12-2022,17,120000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2022,Downtown
11,47,18-04-2023,153,206700,New Building,New Build - Standalone Laneway,Dwelling Uses,2023,Kensington-Cedar Cottage
11,47,10-07-2023,236,955150,New Building,New Build - Low Density Housing,Dwelling Uses,2023,Kensington-Cedar Cottage
11,47,01-12-2022,13,35000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Retail Uses,2022,Kitsilano
11,48,03-05-2023,162,178500,New Building,New Build - Standalone Laneway,Dwelling Uses,2023,Renfrew-Collingwood
11,48,13-12-2023,386,148750,New Building,New Build - Standalone Laneway,Dwelling Uses,2023,Victoria-Fraserview
11,48,22-02-2023,90,270000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2023,Kensington-Cedar Cottage
11,48,28-04-2023,155,176157.5,New Building,New Build - Standalone Laneway,Dwelling Uses,2023,Hastings-Sunrise
11,48,12-04-2023,139,725500,New Building,New Build - Low Density Housing,Dwelling Uses,2023,Sunset
11,48,31-08-2023,279,469750,New Building,New Build - Low Density Housing,Dwelling Uses,2023,Kitsilano
11,49,20-01-2024,418,989787.5,New Building,New Build - Low Density Housing,Dwelling Uses,2024,Kensington-Cedar Cottage
11,49,08-12-2022,9,10000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2022,Downtown
11,49,07-06-2023,190,350000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Institutional Uses,2023,Renfrew-Collingwood
11,49,27-01-2023,59,97000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2023,Mount Pleasant
12,49,24-02-2023,85,1600000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2023,Grandview-Woodland
12,49,15-01-2024,410,898500,New Building,New Build - Low Density Housing,Dwelling Uses,2024,Sunset
12,49,31-01-2023,61,400000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2023,Kitsilano
12,49,10-01-2023,40,700000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2023,Downtown
12,49,02-06-2023,182,703385,New Building,New Build - Low Density Housing,Dwelling Uses,2023,Oakridge
12,50,09-02-2023,66,15000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2023,West End
12,50,21-12-2022,16,51000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2022,Downtown
12,50,25-01-2023,50,15000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2023,Downtown
12,50,04-05-2023,146,105000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2023,Dunbar-Southlands
12,50,18-01-2023,40,300000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2023,Mount Pleasant
12,51,30-01-2023,49,50000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Manufacturing Uses,2023,Strathcona
12,51,16-03-2023,94,50000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2023,West End
12,51,09-03-2023,87,100000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2023,Mount Pleasant
12,51,09-03-2023,87,1200000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2023,Downtown
12,51,01-06-2023,170,792750,New Building,New Build - Low Density Housing,Dwelling Uses,2023,Oakridge
12,51,01-06-2023,170,179987.5,New Building,New Build - Low Density Housing,Dwelling Uses,2023,Oakridge
12,51,22-12-2022,9,30000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2022,West End
12,51,21-12-2022,8,30000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2022,West End
12,51,01-09-2023,262,292680,New Building,New Build - Standalone Laneway,Dwelling Uses,2023,West Point Grey
12,51,06-01-2023,23,8000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2023,Grandview-Woodland
12,51,10-03-2023,86,334000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2023,West End
12,51,22-12-2022,7,80000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2022,West End
12,51,27-01-2023,42,8000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2023,South Cambie
12,52,12-01-2023,23,100000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2023,Fairview
12,52,07-03-2024,441,32700,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Service Uses,2024,Mount Pleasant
12,52,13-01-2023,22,100000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,"Retail Uses,Service Uses",2023,Kitsilano
12,52,30-03-2023,98,250000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2023,Kensington-Cedar Cottage
12,52,02-03-2023,70,599000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Retail Uses,2023,Downtown
1,1,13-02-2023,41,200000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,"Retail Uses,Service Uses",2023,West End
1,1,08-09-2023,247,79000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2023,West Point Grey
1,1,18-01-2023,14,20000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Retail Uses,2023,West End
1,1,24-05-2023,139,900000,New Building,New Build - Low Density Housing,Dwelling Uses,2023,Dunbar-Southlands
1,1,14-02-2023,40,425000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Cultural/Recreational Uses,2023,
1,1,08-02-2023,34,50000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2023,West End
1,1,16-01-2023,11,30000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2023,West Point Grey
1,1,26-01-2023,20,150000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2023,Kerrisdale
1,2,16-02-2023,38,150000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2023,West End
1,2,09-02-2023,30,90000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Manufacturing Uses,2023,Strathcona
1,2,30-05-2023,139,420000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Service Uses,2023,Sunset
1,2,06-02-2023,25,100000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2023,Kitsilano
1,2,27-10-2023,288,150000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Retail Uses,2023,Riley Park
1,2,15-03-2023,62,50000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Service Uses,2023,Grandview-Woodland
1,2,14-02-2023,33,30000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2023,West End
1,2,04-08-2023,203,523390,New Building,New Build - Low Density Housing,Dwelling Uses,2023,Victoria-Fraserview
1,2,25-01-2023,12,85000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Manufacturing Uses,2023,Strathcona
1,3,19-01-2023,3,90000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2023,Downtown
1,3,30-05-2023,134,5000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2023,Downtown
1,3,09-03-2023,52,400000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Retail Uses,2023,Strathcona
1,3,14-02-2023,29,150000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2023,Downtown
1,3,17-02-2023,32,150000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2023,Downtown
1,3,17-02-2023,32,150000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2023,Downtown
1,3,05-05-2023,108,185000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2023,Kitsilano
1,3,26-01-2023,9,80000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2023,Downtown
1,3,09-03-2023,51,70000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2023,Marpole
1,3,27-01-2023,9,30000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2023,West End
1,3,31-01-2023,13,18500,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2023,Renfrew-Collingwood
1,3,30-03-2023,70,153113.82,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2023,Fairview
1,3,16-02-2023,27,150000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2023,Killarney
1,4,19-09-2023,238,189500,New Building,New Build - Low Density Housing,Dwelling Uses,2023,Marpole
1,4,14-02-2023,20,85000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2023,Strathcona
1,5,28-02-2023,29,75000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2023,Sunset
1,5,12-05-2023,101,224837.5,New Building,New Build - Low Density Housing,Dwelling Uses,2023,Dunbar-Southlands
1,5,26-01-2024,360,1318250,New Building,New Build - Low Density Housing,Dwelling Uses,2024,Dunbar-Southlands
2,5,20-10-2023,261,40000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2023,Riley Park
2,5,15-05-2023,103,1,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Institutional Uses,2023,Downtown
2,5,18-10-2023,259,242235,New Building,New Build - Standalone Laneway,Dwelling Uses,2023,Sunset
2,5,13-04-2023,69,350000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Retail Uses,2023,Mount Pleasant
2,5,27-02-2023,24,19000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2023,Sunset
2,6,16-02-2023,10,30000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2023,West End
2,6,02-06-2023,116,10000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2023,Hastings-Sunrise
2,6,17-05-2023,100,1953460,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Institutional Uses,2023,Fairview
2,6,26-07-2023,170,1346700,New Building,New Build - Low Density Housing,Dwelling Uses,2023,Kerrisdale
2,6,05-05-2023,87,75000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2023,Shaughnessy
2,6,16-02-2023,8,112000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Cultural/Recreational Uses,2023,Downtown
2,6,14-02-2023,5,30000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2023,West End
2,6,18-05-2023,98,150000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2023,Oakridge
2,7,27-03-2023,42,85000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2023,Kensington-Cedar Cottage
2,7,12-07-2023,149,155000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Service Uses,2023,Downtown
2,7,19-10-2023,247,611137.5,New Building,New Build - Low Density Housing,Dwelling Uses,2023,Sunset
2,7,26-04-2023,71,149050,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2023,Renfrew-Collingwood
2,7,08-03-2023,21,25000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,"Dwelling Uses,Retail Uses",2023,Renfrew-Collingwood
2,7,11-04-2023,55,100000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2023,Downtown
2,7,01-05-2023,74,80000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2023,Fairview
2,7,27-02-2023,10,80000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2023,Downtown
2,7,16-03-2023,27,3000000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2023,Downtown
2,8,27-03-2023,34,3000000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2023,Downtown
2,8,28-03-2023,35,75000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2023,Strathcona
2,8,13-07-2023,141,169795,New Building,New Build - Standalone Laneway,Dwelling Uses,2023,Hastings-Sunrise
2,8,02-03-2023,8,21800,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2023,Killarney
2,8,05-06-2023,102,240000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2023,Kitsilano
7,28,21-07-2017,378,594000,New Building,New Build - Low Density Housing,Dwelling Uses,2017,Victoria-Fraserview
7,28,08-03-2017,243,905125,New Building,New Build - Low Density Housing,Dwelling Uses,2017,Marpole
7,28,30-03-2017,265,546500,New Building,New Build - Low Density Housing,Dwelling Uses,2017,Renfrew-Collingwood
7,28,28-09-2018,812,167400,New Building,New Build - Low Density Housing,Dwelling Uses,2018,West Point Grey
2,8,08-06-2023,105,18000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2023,Riley Park
2,8,06-10-2023,225,20000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2023,Sunset
2,8,02-03-2023,7,150000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2023,Fairview
2,8,20-06-2023,117,186492.5,New Building,New Build - Low Density Housing,Dwelling Uses,2023,Renfrew-Collingwood
2,8,03-04-2023,38,15000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Retail Uses,2023,Strathcona
2,8,14-03-2023,18,225000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2023,Fairview
2,9,20-06-2023,113,6000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2023,Grandview-Woodland
2,8,20-07-2023,146,200000,New Building,New Build - Standalone Laneway,Dwelling Uses,2023,Renfrew-Collingwood
2,9,20-04-2023,52,4000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2023,Marpole
2,9,21-12-2023,297,160932.5,New Building,New Build - Low Density Housing,Dwelling Uses,2023,Hastings-Sunrise
2,9,27-09-2023,212,655437.5,New Building,New Build - Low Density Housing,Dwelling Uses,2023,Renfrew-Collingwood
2,9,10-07-2023,133,671520,New Building,New Build - Low Density Housing,Dwelling Uses,2023,West Point Grey
2,9,10-07-2023,133,147627.5,New Building,New Build - Low Density Housing,Dwelling Uses,2023,West Point Grey
2,9,31-07-2023,153,1494020,New Building,New Build - Low Density Housing,Dwelling Uses,2023,Killarney
2,9,25-07-2023,147,12582,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2023,Kensington-Cedar Cottage
3,9,27-03-2023,24,170565,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2023,Downtown
3,10,09-03-2023,3,12000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2023,Strathcona
3,10,12-05-2023,66,100000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2023,Shaughnessy
3,10,23-03-2023,15,240000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Institutional Uses,2023,Fairview
